region,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Hainan,0.2270156841794509,0.24632300939065185,0.26144016718220686,0.21149285943237175,0.22617287653468615,0.2823401034409159,0.29078205890836195,0.35289606997432543,0.3084053944650004,0.335632983210035,0.33745571441683064,0.3610276266579105,0.3524647584471853,0.35389384273853713,0.33839578365976736,0.35657273490422414,0.35603737656132933,0.35690994750859983,0.3773686678064632,0.4103650724969496,0.44604966630013,0.43332579159710594
Chongqing,0.41420812799170237,0.3884613469535972,0.405393568217362,0.4378815361227697,0.43791393904422016,0.43702264906562344,0.47242199400904206,0.48647633863535067,0.4515371228810466,0.4520400125588354,0.3855806178237817,0.37709878156068505,0.3924893630032626,0.46151912681596957,0.4458757335757133,0.48896032699822084,0.5015461456964047,0.4675470142906026,0.48355724460539273,0.4864848521399841,0.4880253186798508,0.4915587329311146
Sichuan,0.36920336954476524,0.4635337772532944,0.4426005312209675,0.45177800662093986,0.4523695848939789,0.47438800498728056,0.461498439235564,0.4680054998111192,0.3942384353603663,0.42853648094048297,0.420591217540041,0.4210164731182588,0.4398654831110299,0.45367810723974505,0.46342195013880344,0.476933114952819,0.4746777279582561,0.49062444711516984,0.49161710985465545,0.5070644597811765,0.5006744512012353,0.4935352201179353
Guizhou,0.3537085083536109,0.3705102279055289,0.3478479145925657,0.3612135530505397,0.3778428555615182,0.3916040125352988,0.37990793493526015,0.37899466616662725,0.39999011682579105,0.38672025297561374,0.3949040174939813,0.3982731214108842,0.3892093125653471,0.3762807101133195,0.38714079816700936,0.4029478889823524,0.4210829056444577,0.4200658069036764,0.4517282425157144,0.44304245647762663,0.43350973321598746,0.4014740937252482
Yunnan,0.3572497415205583,0.3510393429671836,0.3382914062808255,0.3384703578994241,0.3235224593593509,0.38689060929944863,0.38454169760126583,0.3975231768157463,0.38168808810863836,0.39224263947982035,0.3721808996209357,0.3866295657881167,0.3891453612032603,0.3830535865940258,0.3762516453331819,0.4008749088402811,0.3925237457693412,0.38891036754672137,0.44901370661672546,0.38080543791979643,0.39799808685162485,0.40907433860369824
Shaanxi,0.4059017354516885,0.4138013401759877,0.4210799431940016,0.4253468162803083,0.43559148415101967,0.4489704200555962,0.45245729592583145,0.43006859427737715,0.4387389303860995,0.43356373158689043,0.42355777785065696,0.4231724481078457,0.43619916173164347,0.4491478964224152,0.4637925483743856,0.46892167064803136,0.46690489968883214,0.47767968799276683,0.47301437608587055,0.4969024906795311,0.5013389791868775,0.4973710697004222
Gansu,0.3530218136421335,0.3370148595282075,0.3526128709676527,0.3434442602641712,0.3566519501838987,0.3695993115176481,0.3886169893369276,0.3925863329304655,0.4110801604603403,0.4035625747839927,0.4145982823751249,0.3978335054095868,0.4150730879573536,0.4309160967866714,0.4416877560947532,0.4701597375090194,0.46796719425144606,0.4385236961338947,0.44909762772416606,0.4510361661788112,0.4668064679859224,0.45648949399431565
Qinghai,0.40388312654117603,0.2854249887894779,0.26231101297798737,0.2579199437003432,0.24374744121058828,0.2854434713306031,0.2885398110159872,0.2976906104128244,0.26822534913841267,0.2621045923547085,0.27036604616386406,0.28129373649635414,0.2892192608163025,0.3108111303375142,0.3676536306502966,0.3804834791095636,0.404498250632812,0.3968541737492378,0.44735668428581876,0.38609407467404633,0.3683488987463575,0.36385275071662476
Ningxia,0.35025564480015114,0.3570305252618001,0.3438741974055044,0.4062287695692586,0.4686117614157131,0.47314949154921854,0.4973988404431038,0.46684766140166645,0.4910748265445909,0.46158633233506974,0.4438315013282421,0.4628431903267265,0.4741495658780669,0.4722929796890584,0.4721602633000309,0.4734041946845777,0.5436273965703197,0.5469912052597352,0.5372426971261774,0.5083306572789342,0.5246685611134027,0.481317135976702
Xinjiang,0.39179603858959666,0.3856356866956488,0.38594721720180414,0.4276128238555652,0.44365124936518724,0.43463277413342694,0.3825692445526217,0.3740621174414268,0.3783900543681673,0.43053027762268,0.32114236147188624,0.37240858953643946,0.3562015396153082,0.449949920002262,0.4678730865991695,0.4225390336772952,0.4271168734933765,0.3854986924576744,0.34046087462369423,0.3414421681464084,0.33833706359995525,0.37817020805734775
