0,1,2,3,4,5,6,7,8,9,10,11
55450.0,3707.0,1651.2,350.0,103.00261226912434,38.43,1.38756828227116,1836516.0,50818.0,1081468.0,29879.0,19420.0
55347.0,4550.0,1743.1,356.0,103.00320969746033,22.38,1.432873253661,1872794.0,48947.0,369481.0,29534.0,23231.0
57739.0,5839.0,1923.9,359.0,103.00345119801888,38.54,1.55372546411257,2102377.0,53287.0,839977.0,26637.0,23230.282136574955
10184.0,1657.9086254232805,141.3579495948372,29.074058031421316,195.99699291609485,6.1223,0.599872236,232880.0,34198.0,120110.0,2083.0,1713.0
11615.0,1658.127394742382,141.50028353194443,29.14161079974044,195.99423665711825,5.7873,0.805355646,326765.0,34635.0,121165.0,2794.0,2379.0
13897.0,1657.48099606815,141.56587808830687,29.19134113650267,195.99325843777788,8.539,0.744120743,353502.0,39233.0,125715.0,2809.0,3230.0
14434.0,1887.03694000524,141.0,29.0,196.0,8.34,9.561544477,489073.0,44203.0,142585.0,2906.0,5106.0
16195.0,2090.0,141.37897769153878,28.0,193.0,8.6529,0.921478777,570294.0,45068.0,156934.0,3622.0,6424.0
18478.0,2090.0,174.6,26.0,191.0,17.4743,0.934801132342534,660437.0,48205.0,350209.0,4303.0,7664.0
21727.0,2207.0,217.6,210.0,189.0,20.0885,1.04277173135186,866999.0,50717.0,412565.0,4574.0,9137.0
22447.0,2352.0,293.8,209.0,188.0,19.96,1.27134505648073,1091704.0,54159.0,488550.0,5079.0,9693.0
27076.0,2420.0,367.4,199.0,182.0,27.69,1.18669232104624,1230433.8,61854.3,529123.0,6780.0,12093.0
32819.0,2447.0,498.4,138.0,179.0,33.23,1.02351613415991,1287788.0,66599.0,620682.0,12236.0,11141.0
35711.0,2409.0,640.6,161.0,180.0,37.64,1.0660478922082,1459588.0,65118.0,1004473.0,20268.0,11557.0
37509.0,2441.0,771.7,183.0,178.0,38.61,1.14569006454179,1647838.0,62660.0,1017747.0,19819.0,13162.0
39226.0,2529.0,865.2,182.0,178.0,39.46,1.07282946504444,1613469.0,62648.0,1202776.0,15412.0,13701.0
39462.0,2555.0,1044.0,179.0,172.0,42.91,1.04528738695556,1576677.0,56598.0,1272637.0,18943.0,15847.0
40432.0,2518.0,1308.8,174.0,154.0,44.92,0.991186194803228,1525048.0,54942.0,1258091.0,18046.0,17425.0
41916.0,2427.0,1964.9,177.0,147.0,46.91,0.92179305626473,1465898.0,47406.0,1467121.0,18221.0,17901.0
43274.0,2403.0,1937.2,156.0,141.0,39.52,0.82502405018574,1349873.0,37155.0,1659200.0,19435.0,19954.0
36183.0,2405.0,2113.2,170.0,112.0,42.16,1.0765903554627,1465528.0,44394.0,2328823.0,19989.0,22229.0
42635.0,2531.0,2181.1,188.0,112.0026581376352,42.98,1.26408365879476,1731605.0,44205.0,2652015.0,28475.0,23936.0
47266.0,2695.0,2127.5,227.0,112.00498391934948,43.52,1.30774974460993,1945827.0,48639.0,3501428.0,38884.0,24735.0
51096.0,3448.0,2260.4,235.0,112.00748412651704,46.47,1.36968806993271,2177941.0,56938.0,4601814.0,36551.0,28943.0
51563.0,3817.0,2207.7,244.0,112.00978365478223,49.41,1.44354535095285,2292913.0,62552.0,1128827.0,27588.0,28941.19155756296
40646.0,3694.500530107053,123.20790671941204,223.57515063543465,139.99270696448744,1.9195,2.038661357,1102663.0,54749.0,1202170.0,6695.0,7824.0
46718.0,3694.5047461005647,123.33175562304775,224.00194954131211,139.98750129349995,1.5383,1.925818205,1289187.0,56211.0,1427790.0,16671.0,9844.0
55307.0,3694.45353594389,123.36693482037566,224.18316299608128,139.98385561495454,1.6331,2.119670994,1711168.0,59089.0,1716963.0,10625.0,11385.0
51474.0,3837.78415614237,123.0,223.0,140.0,2.9114,2.276050941,2083538.0,67048.0,2317328.0,12603.0,17821.0
57695.0,4206.0,123.0,289.0,137.0,4.2634,2.496906825,2588386.0,80201.0,3095095.0,16602.0,19133.0
66367.0,4206.0,421.3,310.0,137.0,105.7666,2.52244387288382,3074569.0,90145.0,3548877.0,24481.0,19928.0
73124.0,4317.0,533.8,1618.0,135.0,120.2743,2.52587303640548,3553868.0,95129.0,3861695.0,24468.0,24011.0
78989.0,4371.0,611.3,1536.0,134.0,215.31,2.81380259130891,4233774.0,132859.0,4354108.0,34913.0,25066.0
76074.0,4393.0,662.4,1423.0,136.0,202.03,2.80614995473605,4817031.4,134952.3,4314374.0,48215.0,29588.0
82560.0,4300.0,819.1,962.0,134.0,218.5,3.11378804304508,5977131.0,148500.0,4807491.0,47960.0,27672.0
85373.0,3556.0,706.4,1030.0,136.0,245.43,3.36672791020785,6794636.0,153361.0,5187473.0,51508.0,28597.0
90092.0,3481.0,1491.5,1024.0,136.0,257.66,3.5958725347327,7767847.0,165755.0,5316804.0,48680.0,34191.0
97370.0,3421.0,1374.6,1003.0,138.0,262.29,3.65735689099912,8619549.0,168173.0,5924481.0,50488.0,37134.0
103796.0,3348.0,1404.5,1020.0,137.0,271.85,3.72617574417526,9361439.0,171798.0,6637838.0,60623.0,42902.0
116562.0,3330.0,1464.8,991.0,134.0,341.71,3.72380756352771,10493187.0,183932.0,7809858.0,64230.0,47371.0
126634.0,3327.0,1595.7,1001.0,132.0,389.9,3.93433745775388,12052052.0,183462.0,8106177.0,72806.0,49142.0
134982.0,3498.0,1810.2,1027.0,128.0,426.37,4.15914230992963,13592023.0,188138.0,12251857.0,92460.0,54368.0
157279.0,3517.0,1871.8,1111.0,131.0,389.54,3.99565093412924,15245534.0,198646.0,14223539.0,100587.0,60314.0
155768.0,3582.0,2028.6,1195.0,130.9956822625165,406.2,4.17484828392753,16156905.0,228621.0,15832248.0,139780.0,65294.0
173630.0,3722.0,2322.0,1323.0,130.9941071051048,422.7,4.21097931500478,18197705.0,235518.0,25454910.0,179317.0,70917.0
179907.0,3691.0,2340.4,1385.0,130.99278559651586,386.25,4.43774746488462,19815785.0,264054.0,38707329.0,178323.0,83248.0
190321.0,3936.0,2560.5,1430.0,130.99254652098483,528.05,4.340659103279,20496028.0,298924.0,46423364.0,159115.0,83243.067151091
14391.0,1768.4728511006126,2030.7742648219908,591.0947789853752,157.99225514154475,11.4715,1.102905919,1172582.0,90574.0,594873.0,7595.0,4445.0
16809.0,1768.6035172177067,2030.6653052110873,591.9705948453379,157.98789637396538,13.5056,1.209226649,1504625.0,98054.0,765163.0,9840.0,5550.0
20705.0,1768.27842290035,2030.639949225312,592.247290806854,157.98813189974135,19.9149,1.426175718,2139777.0,103295.0,897855.0,11330.0,6930.0
24560.0,2014.76254540562,2031.0,590.0,158.0,27.1295,1.474020603,2698292.0,128028.0,1008296.0,13580.0,11337.0
28814.0,2301.0,1740.0,693.0,150.0,39.296,1.59883678,3460695.0,138876.0,688297.0,19352.0,13162.0
33928.0,2301.0,547.3,807.0,153.0,68.7266,1.67124934200686,4301988.0,160482.0,784173.0,31770.0,15659.0
39622.0,2542.0,777.5,4468.0,152.0,91.5173,1.87500088761273,5809124.0,195333.0,940246.0,44438.0,20252.0
44744.0,2679.0,954.5,4542.0,149.0,117.02,2.03716745072887,7019529.0,273273.0,1082184.0,87286.0,23051.0
52840.0,2786.0,1092.5,4868.0,147.0,150.35,2.07106609265602,8579490.7,315831.0,2493406.0,138382.0,28730.0
62290.0,2819.0,1806.4,4061.0,148.0,213.4,2.16962948890324,10655109.0,342765.0,3334316.0,199814.0,27946.0
68347.0,2824.0,2064.2,4598.0,148.0,257.24,2.38236035148771,12878616.0,401920.0,4009141.0,269944.0,30599.0
74607.0,2786.0,2892.4,4865.0,143.0,302.59,2.51420318026428,14874466.0,466159.0,5275020.0,239645.0,38340.0
81874.0,2814.0,3063.2,4852.0,144.0,327.1,2.53935083898309,16528208.0,498801.0,5431585.0,200032.0,43846.0
87995.0,2858.0,3503.3,4903.0,142.0,371.96,2.56891057410551,18012271.0,520303.0,5729178.0,250290.0,51602.0
96887.0,2896.0,4697.3,5007.0,135.0,381.02,2.61909606984417,20268734.0,543438.0,6356425.0,231033.0,59837.0
107150.0,2937.0,5676.8,4847.0,133.0,428.01,2.6319650829349,22600621.0,560002.0,7784223.0,227187.0,63029.0
115168.0,3045.0,6531.7,4870.0,130.0,507.31,2.70470163744635,25044293.0,560263.0,9914475.0,306996.0,72312.0
123607.0,3143.0,7131.5,5111.0,128.0,572.04,2.78979634155938,27795165.0,635279.0,14715193.0,314395.0,81187.0
121231.0,3311.0,7249.0,5973.0,128.0055910306801,584.39,2.9263611262495,30059283.0,669084.0,20878468.0,499167.0,89470.0
137039.0,3653.0,7224.9,6893.0,128.0093546154156,671.59,2.95499578048919,34385572.0,755899.0,26061663.0,640917.0,94327.0
